source_category,product_name,code,categories_tags,additives_n,additives_tags,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,rating
ice-creams,Ванилов сладолед с парчета бисквити с шоколадов чипс и шоколадови парчета,8711327373105,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:luxury-ice-cream-in-a-cup']",2,"['en:e407', 'en:e412']",273.0,15.0,9.2,25.0,0.6,4.1,0.17,66
ice-creams,Carte D'Or Les Essentiels Glace Crème Glacée Vanille 700ml,8711327615380,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",4,"['en:e160', 'en:e412', 'en:e417', 'en:e471']",96.0,4.4,2.9,9.1,0.5,1.2,0.06,40
ice-creams,Chocolate Fudge Brownie,8711327370708,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:chocolate-ice-cream-tubs']",3,"['en:e407', 'en:e412', 'en:e500', 'en:e500i']",218.0,11.0,6.8,23.0,1.74,3.7,0.2,25
ice-creams,Clotted Cream Ice Cream,5010238020355,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:ice-cream-in-a-box']",4,"['en:e160a', 'en:e410', 'en:e412', 'en:e471']",230.0,15.0,9.5,17.3,0.2,3.1,0.1,39
ice-creams,Magadascan Vanilla,8711327529793,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",5,"['en:e160a', 'en:e410', 'en:e412', 'en:e417', 'en:e471']",186.0,7.5,6.7,19.0,0.5,2.1,0.08,13
ice-creams,Taste the Difference vanilla ice cream,393645,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",0,[],221.0,14.4,10.6,17.5,1.32,3.97,0.143,83
ice-creams,Eis Mandel,4056489223368,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate', 'en:vanilla-ice-cream-bars-coated-with-milk-chocolate-and-almonds']",4,"['en:e322', 'en:e412', 'en:e471', 'en:e476']",347.0,22.5,13.7,26.9,1.5,5.6,0.08,83
ice-creams,Organic Vanilla Ice Cream,5000169595336,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",0,[],199.0,12.3,8.1,17.8,0.5,4.0,0.13,12
ice-creams,Strawberries & Cream Ice Cream,3415581105926,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",0,[],240.0,15.0,10.0,21.8,0.2,4.0,0.15,66
ice-creams,Deluxe Madagascar Vanilla Ice Cream,4056489977681,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",0,[],249.0,16.9,10.9,19.9,0.5,4.3,0.1175,45
ice-creams,Belgian Chocolate Ice Cream,3415581113921,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:chocolate-ice-cream-tubs']",1,"['en:e322', 'en:e322i']",313.0,20.0,12.7,24.4,2.2,4.5,0.1275,61
ice-creams,Mini Mix Classic,4056489223351,"['en:plant-based-foods-and-beverages', 'en:dairy-substitutes', 'en:desserts', 'en:frozen-foods', 'en:vegan-products', 'en:frozen-desserts', 'en:non-dairy-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:plant-based-ice-creams', 'en:ice-cream-bars', 'en:ice-cream-tubs', 'en:ice-cream-bars-coated-with-chocolate', 'en:vanilla-ice-cream-tubs']",4,"['en:e322', 'en:e412', 'en:e471', 'en:e476']",341.0,22.1,15.1,27.6,1.6,4.2,0.07,25
ice-creams,Strawberry Cheesecake Ice Cream,3415581176025,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",2,"['en:e440', 'en:e500', 'en:e500ii']",253.0,13.6,9.3,25.7,0.4,3.6,0.7875,97
ice-creams,Ben&Jerry's Half Baked 465ml,8711327371002,"['en:dairies', 'en:desserts', 'en:dairy-desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:luxury-ice-cream-in-a-cup']",1,['en:e407'],230.0,12.0,7.1,23.0,1.3,3.6,0.18,8
ice-creams,Viennetta Vanille,8000920200025,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",5,"['en:e407', 'en:e412', 'en:e417', 'en:e442', 'en:e471']",117.0,6.6,5.8,9.6,0.5,1.0,0.04,69
ice-creams,Vanille,3415581101010,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs', 'de:vanilleeis']",0,[],250.0,16.9,11.3,19.9,0.0,4.3,0.16,20
ice-creams,Extrême original - vanille pépites de nougatine,7613034975386,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-cones', 'fr:creme-glace']",4,"['en:e160', 'en:e322', 'en:e412', 'en:e471']",296.0,14.0,10.0,29.0,0.9,3.4,0.1275,41
ice-creams,Salted caramel & Australian macadamia,5900130030630,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",6,"['en:e322', 'en:e322i', 'en:e412', 'en:e440', 'en:e471', 'en:e476']",360.0,21.0,12.0,30.0,0.8,3.8,0.28,33
ice-creams,Mini Almond,8711327611924,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate', 'en:vanilla-ice-cream-bars-coated-with-milk-chocolate-and-almonds']",6,"['en:e160a', 'en:e322', 'en:e407', 'en:e412', 'en:e417', 'en:e471']",304.0,18.8,11.6,26.0,1.0,4.2,0.0003,60
ice-creams,Solero Batonnet Glace Parfum Exotic 3x90ml,8712100889288,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-fruit-sorbet']",5,"['en:e160', 'en:e330', 'en:e412', 'en:e417', 'en:e471']",108.0,2.3,2.1,19.0,1.5,1.3,0.06,20
ice-creams,Magnum Glace Bâtonnet Amande 8x100ml,8711327609648,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate', 'en:vanilla-ice-cream-bars-coated-with-milk-chocolate-and-almonds']",6,"['en:e160', 'en:e322', 'en:e407', 'en:e412', 'en:e417', 'en:e471']",332.0,20.0,13.0,28.0,1.1,4.6,0.14,70
ice-creams,Macadamia Nut Brittle Pint,3415581122015,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",1,"['en:e500', 'en:e500ii']",264.0,16.4,10.7,25.0,0.1,3.9,0.22,72
ice-creams,Ben & Jerry's Glace en Pot Peanut Butter Cup 465ml,8711327374515,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:luxury-ice-cream-in-a-cup', 'fr:glace-au-beurre-de-cacahuetes']",3,"['en:e322', 'en:e322i', 'en:e407', 'en:e412']",283.0,19.0,11.0,21.0,1.2,5.9,0.4,92
ice-creams,Cookies & Cream 460 ml,3415581152920,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",0,[],262.0,16.3,11.1,20.8,0.3,4.4,0.17,22
ice-creams,Madagascan Vanilla Ice Cream,5000169263594,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",0,[],242.0,16.3,10.9,19.5,0.5,4.2,0.13,90
ice-creams,Gelatelli Chocolate,4056489238614,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:chocolate-ice-cream-tubs']",3,"['en:e412', 'en:e471', 'en:e968']",41.9,1.13,0.792,3.09,3.09,3.17,0.000189,49
ice-creams,Sorbet Le Cacao,3270160840298,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:sorbets']",0,[],149.0,2.5,1.6,23.0,4.0,4.0,0.05,6
ice-creams,Crème glacée vanille,3560071016661,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:ice-cream-in-a-box', 'en:vanilla-ice-cream-tubs']",2,"['en:e160', 'en:e471']",184.0,8.4,5.6,21.0,0.5,2.0,0.14,45
ice-creams,Glace Vanille Bourbon,3274664225674,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",3,"['en:e160', 'en:e412', 'en:e471']",183.0,6.0,4.0,21.0,0.5,1.4,0.14,68
ice-creams,Glace vanille pécan,3415581115017,"['en:plant-based-foods-and-beverages', 'en:dairy-substitutes', 'en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-and-pecan-ice-cream-tubs']",0,[],265.0,18.3,8.5,19.5,0.8,4.9,0.34,4
ice-creams,"LIDL EIS Häagen-Dazs Salted Caramel Pint400ml 3.99€ 1l 9,98€",3415581114713,"['en:snacks', 'en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:cremes-glacees-en-pot', 'en:desserts-glaces', 'en:glaces', 'en:glaces-et-sorbets', 'en:snacks-sucres', 'en:surgeles']",2,"['en:e322', 'en:e440']",275.0,16.3,10.9,24.4,0.0,4.0,0.5,36
ice-creams,Favorite selection mini cups,12327200,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",1,['en:e440'],252.0,16.1,10.8,20.4,0.3,4.3,0.19,42
ice-creams,Häagen Dazs pralines cream,3415581153026,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",1,['en:e440'],263.0,14.9,9.1,27.6,0.2,4.0,0.31,80
ice-creams,Premium Bourbon - Dairy ice cream,40875125,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",3,"['en:e160', 'en:e412', 'en:e471']",213.0,12.5,11.4,19.6,0.2,3.0,0.05,72
ice-creams,Le Yaourt,3270160730902,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:frozen-yogurts']",0,[],193.0,10.0,7.0,15.0,0.5,4.2,0.0003,64
ice-creams,B&j vanille pecan 465ml,8711327374256,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-and-pecan-ice-cream-tubs']",5,"['en:e330', 'en:e407', 'en:e412', 'en:e440', 'en:e500', 'en:e500ii']",236.0,14.0,7.9,22.0,0.5,3.6,0.32,32
ice-creams,Glaces chocolat blanc et caramel pécan,5900130034980,"['en:desserts', 'en:frozen-foods', 'en:specific-products', 'en:frozen-desserts', 'en:products-for-specific-diets', 'en:ice-creams-and-sorbets', 'en:products-without-gluten', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-tubs', 'en:ice-cream-bars-coated-with-chocolate', 'fr:glaces-au-caramel']",7,"['en:e14xx', 'en:e322', 'en:e322i', 'en:e412', 'en:e415', 'en:e440', 'en:e471', 'en:e476']",247.0,15.0,8.1,19.0,0.5,3.4,0.26,64
ice-creams,Ferrero Rocher classic,8000500363539,"['en:snacks', 'en:desserts', 'en:frozen-foods', 'en:sweet-snacks', 'en:cocoa-and-its-products', 'en:confectioneries', 'en:frozen-desserts', 'en:chocolate-candies', 'en:ice-creams-and-sorbets', 'en:bonbons', 'en:ice-creams']",3,"['en:e322', 'en:e412', 'en:e471']",390.0,27.8,14.0,26.2,0.0,5.0,0.177,92
ice-creams,Magnum double gold caramel billionaire,8711327483729,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",8,"['en:e322', 'en:e407', 'en:e410', 'en:e412', 'en:e417', 'en:e471', 'en:e476', 'en:e500']",278.0,14.0,9.7,25.0,0.5,3.7,0.29,77
ice-creams,Caramel collection,12137700,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:cremes-glacees-en-pot']",3,"['en:e322', 'en:e322i', 'en:e440', 'en:e500', 'en:e500ii']",267.0,15.6,10.0,24.7,0.256,4.23,0.202,95
ice-creams,Viennetta Dessert Glacé Caramel Salé 7 parts,8711327591011,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",6,"['en:e322', 'en:e407', 'en:e412', 'en:e417', 'en:e471', 'en:e472c']",125.0,7.5,6.5,9.9,0.5,1.0,0.17,83
ice-creams,Glace Café Arabica de Colombie,8711327615090,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:luxury-ice-cream-in-a-box']",3,"['en:e412', 'en:e417', 'en:e471']",117.0,4.7,3.2,13.0,0.5,1.7,0.07,12
ice-creams,,5057967164523,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",1,['en:e410'],231.0,16.0,10.7,15.9,0.3,4.2,0.04,50
ice-creams,Magnum Glace Bâtonnet Citron Euphoria 3x90ml,8711327623057,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",8,"['en:e163', 'en:e290', 'en:e322', 'en:e330', 'en:e407', 'en:e412', 'en:e417', 'en:e471']",240.0,14.0,9.1,22.0,0.5,2.9,0.11,4
ice-creams,Ben & Jerry's Glace en Pot Sundae Cookie Vermont-ster 427ml,8711327539624,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:luxury-ice-cream-in-a-cup']",5,"['en:e322', 'en:e407', 'en:e412', 'en:e500', 'en:e500ii', 'en:e503']",226.0,13.0,6.4,21.0,2.0,3.1,0.17,19
ice-creams,Carte D'Or Les Essentiels Glace Crème Glacée Crème de Vanille 700ml,8711327615229,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",3,"['en:e412', 'en:e417', 'en:e471']",104.0,4.4,3.0,11.0,0.5,1.3,0.07,82
ice-creams,Mr. Freeze Big Pop,5060191280105,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-pops']",4,"['en:e202', 'en:e330', 'en:e422', 'en:e466']",47.0,0.0,0.0,11.2,0.0,0.1,0.03,72
ice-creams,Bourbon Vanilla,20810382,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",2,"['en:e160', 'en:e412']",219.0,11.8,10.8,21.3,0.2,2.6,0.05,73
ice-creams,"Fruit collection 4 pots, 3 x 81 g + 1 x 83 g",3415581520712,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:confectioneries', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:surgeles']",1,['en:e440'],224.0,13.6,9.0,20.8,0.8,3.6,0.12,64
ice-creams,Magnum Glace Bâtonnet Deluxe Caramel 4x85ml,8711327577619,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",7,"['en:e160', 'en:e407', 'en:e412', 'en:e417', 'en:e442', 'en:e471', 'en:e476']",290.0,17.0,12.0,26.0,1.4,2.9,0.19,82
ice-creams,Glace,6111180003775,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",4,"['en:e102', 'en:e110', 'en:e415', 'en:e472a']",513.0,23.0,23.0,64.0,0.4,2.3,0.0,97
ice-creams,La vanille de Madagascar - Pure Sélection,3270160840205,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",0,[],193.0,11.0,7.2,19.0,0.5,4.5,0.12,28
ice-creams,Glace vanille chocolat & noisettes 4 x 65 g,3274664142452,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",3,"['en:e322', 'en:e322i', 'en:e471', 'en:e476']",361.0,23.0,13.0,30.0,1.9,4.5,0.15,3
ice-creams,Bac crème glacée vanille 500G,3256224110545,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",2,"['en:e412', 'en:e471']",183.0,8.2,5.6,21.0,0.5,2.0,0.12,88
ice-creams,Proteïne ijs bar Lidl,4056489411703,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",11,"['en:e1200', 'en:e322', 'en:e407', 'en:e410', 'en:e412', 'en:e471', 'en:e476', 'en:e500', 'en:e503', 'en:e960a', 'en:e967']",286.0,15.2,8.8,20.2,3.6,10.0,0.24,64
ice-creams,Glace en Pot Caramel Salé Sundae Dulce De-lish 427ml,8711327589360,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:luxury-ice-cream-in-a-cup', 'en:sundae-ice-cream']",5,"['en:e14xx', 'en:e322', 'en:e330', 'en:e407', 'en:e412']",216.0,11.0,7.9,21.0,0.6,2.7,0.32,60
ice-creams,Fruit Collection,3415581520927,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",1,['en:e440'],223.0,13.6,9.01,20.7,0.494,3.58,0.133,73
ice-creams,Favorite Selection Mini Cups,3415581571110,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:cremes-glacees-en-pot', 'en:desserts-glaces', 'en:surgeles']",3,"['en:e322', 'en:e322i', 'en:e440', 'en:e500', 'en:e500ii']",258.0,14.7,10.1,26.8,0.0,4.4,0.25,34
ice-creams,,4056489238607,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",5,"['en:e412', 'en:e471', 'en:e500', 'en:e960', 'en:e968']",132.0,3.3,2.3,11.9,2.7,7.1,0.4225,59
ice-creams,Glace,12131200,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",0,[],240.0,14.9,10.0,21.9,0.247,4.07,0.145,83
ice-creams,Peanut Butter,4056489424765,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs']",1,['en:e960'],61.7,3.13,0.57,3.18,1.21,3.4,0.0,30
ice-creams,Magnum Glace Bâtonnet parfum Popcorn Double Starchaser 4x85ml,8711327582897,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",8,"['en:e322', 'en:e407', 'en:e410', 'en:e412', 'en:e417', 'en:e442', 'en:e471', 'en:e476']",276.0,14.0,9.5,26.0,1.2,3.0,0.26,42
ice-creams,Madagascan Vanilla Ice Cream,5010251725022,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",0,[],167.0,12.1,8.4,11.8,0.5,2.4,0.12,72
ice-creams,Ben & Jerry's Glace en Pot Spectacu-love 465ml,8711327629394,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:luxury-ice-cream-in-a-cup']",4,"['en:e322', 'en:e322i', 'en:e407', 'en:e412', 'en:e500', 'en:e500ii']",247.0,16.0,8.9,18.0,0.5,3.2,0.19,25
ice-creams,Sorbet plein fruit Framboise 500G/750ml,3760039981028,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:sorbets', 'en:raspberry-sorbets']",1,['en:e440'],125.0,0.5,0.1,25.0,7.5,0.8,0.01,26
ice-creams,Crème glacée vanille de madagascar,3250390600671,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:vanilla-ice-cream-tubs']",4,"['en:e160', 'en:e407', 'en:e412', 'en:e471']",203.0,10.2,7.2,21.8,0.7,2.2,0.21,2
ice-creams,Pirulo mix,3274667005341,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:sorbets', 'en:multifruit-sorbets']",3,"['en:e160', 'en:e330', 'en:e412']",68.0,0.0,0.0,17.0,0.0,0.0,0.0,52
ice-creams,Glace au chocolat,3274664142469,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-bars', 'en:ice-cream-bars-coated-with-chocolate']",1,['en:e471'],365.0,23.0,13.0,29.0,2.8,4.8,0.15,76
ice-creams,Glace,6111180003782,"['en:snacks', 'en:desserts', 'en:sweet-snacks', 'en:confectioneries', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:ice-cream-mix']",0,[],475.0,19.7,19.2,56.0,4.93,4.8,0.351,53
ice-creams,Glace chocolat La Laitière,3274664225681,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-tubs', 'en:chocolate-ice-cream-tubs']",5,"['en:e322', 'en:e322i', 'en:e412', 'en:e471', 'en:e476']",198.0,8.1,5.3,23.0,2.5,3.2,0.14,37
ice-creams,Magnum Ice Cream Lolly 110 ML,8711327612372,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams']",6,"['en:e160', 'en:e322', 'en:e407', 'en:e412', 'en:e417', 'en:e471']",225.0,13.0,9.5,20.0,0.0,2.4,0.09,62
ice-creams,Extrême Chocolat,7613034975416,"['en:desserts', 'en:frozen-foods', 'en:frozen-desserts', 'en:ice-creams-and-sorbets', 'en:ice-creams', 'en:ice-cream-cones', 'fr:cones-au-chocolat']",6,"['en:e14xx', 'en:e150a', 'en:e322', 'en:e407a', 'en:e412', 'en:e471']",292.0,13.0,9.2,28.0,2.5,3.7,0.1375,31
